1771344252.000,"71c300","TWB663  ",25.090213,121.069284,6450,249.6,270,0.416,-35.7,229.22,-960,-544,"4161","A3",2,1023.2,275,16,6875,1,8,3
1771344252.000,"71c056","TWB639  ",25.005798,121.300557,32000,373.9,464,0.776,-32.4,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344257.000,"71c300","TWB663  ",25.087839,121.066278,6400,248.1,262,0.416,-35.9,228.92,-896,-544,"4161","A3",2,1023.2,275,16,6825,1,8,3
1771344257.000,"71c056","TWB639  ",25.001159,121.294504,32000,373.9,464,0.776,-33.9,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344262.000,"71c300","TWB663  ",25.084766,121.062444,6350,245.2,262,0.396,-35.9,228.64,-576,-704,"4161","A3",2,1023.2,275,16,6775,1,8,3
1771344262.000,"71c056","TWB639  ",24.995132,121.286774,32000,373.9,464,0.776,-34.3,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344267.000,"71c300","TWB663  ",25.081182,121.057987,6300,245.2,262,0.384,-35.8,228.64,-576,-352,"4161","A3",2,1023.2,275,16,6725,1,8,3
1771344267.000,"71c056","TWB639  ",24.989381,121.279320,32000,373.9,466,0.776,-33.4,229.66,0,0,"7115","A3",2,1013.6,252,98,33550,1,8,3
1771344272.000,"71c300","TWB663  ",25.081182,121.057987,6300,236.5,262,0.384,-36.0,228.08,-640,-352,"4161","A3",2,1023.2,275,16,6725,1,8,3
1771344272.000,"71c056","TWB639  ",24.983748,121.272065,32000,373.9,464,0.776,-33.2,229.66,0,0,"7115","A3",2,1013.6,252,96,33550,1,8,3
1771344277.000,"71c300","TWB663  ",25.081182,121.057987,6300,232.3,262,0.384,-36.5,228.14,-768,-352,"4161","A3",2,1023.2,275,16,6725,1,8,3
1771344277.000,"71c056","TWB639  ",24.978488,121.265276,32000,373.9,466,0.776,-33.1,229.66,0,0,"7115","A3",2,1013.6,252,98,33550,1,8,3
1771344282.000,"71c300","TWB663  ",25.081182,121.057987,6300,225.2,262,0.384,-36.4,228.24,-832,-352,"4161","A3",2,1023.2,275,16,6725,1,8,3
1771344282.000,"71c056","TWB639  ",24.972622,121.257762,32000,373.1,464,0.776,-34.4,229.57,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344287.000,"71c300","TWB663  ",25.081182,121.057987,6300,220.3,262,0.384,-36.4,228.50,-1984,-352,"4161","A3",2,1023.2,275,16,6725,1,8,3
1771344287.000,"71c056","TWB639  ",24.967300,121.250865,32000,373.1,464,0.776,-34.2,229.57,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344292.000,"71c300","TWB663  ",25.081182,121.057987,6300,220.3,262,0.384,-36.4,228.50,-1984,-352,"4161","A3",2,1023.2,275,16,6725,1,8,3
1771344292.000,"71c056","TWB639  ",24.962952,121.245219,32000,373.9,464,0.776,-34.7,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344297.000,"71c300","TWB663  ",25.081182,121.057987,6300,220.3,262,0.384,-36.4,228.50,-1984,-352,"4161","A3",2,,,,6725,1,8,3
1771344297.000,"71c056","TWB639  ",24.955994,121.236267,32000,373.9,464,0.776,-34.5,229.66,0,0,"7115","A3",2,1013.6,253,97,33550,1,8,3
1771344302.000,"71c300","TWB663  ",25.081182,121.057987,6300,220.3,262,0.384,-36.6,228.50,-1984,-352,"4161","A3",2,,,,6725,1,8,3
