1771430533.000,"71c737","TWB663  ",25.170748,121.171219,6225,276.6,278,0.424,-36.4,229.40,-1920,-1952,"7112","A3",2,1023.2,181,6,6700,1,8,3
1771430538.000,"899104","CAL5239 ",25.069061,121.042480,4475,243.2,,,-35.9,229.17,-960,,,"A5",2,1024.3,,,4850,,,
1771430538.000,"71c737","TWB663  ",25.164139,121.162872,6000,278.5,278,0.424,-35.4,228.93,-1664,-1952,"7112","A3",2,1023.2,,,6450,1,8,3
1771430543.000,"71c737","TWB663  ",25.160740,121.158574,5900,277.8,278,0.424,-35.9,228.79,-1408,-1568,"7112","A3",2,1023.2,,,6350,1,8,3
1771430548.000,"71c737","TWB663  ",25.156403,121.153158,5775,277.8,276,0.424,-34.8,228.79,-1344,-1568,"7112","A3",2,1023.2,,,6225,1,8,3
1771430553.000,"71c737","TWB663  ",25.152407,121.148158,5700,277.0,276,0.416,-34.5,228.66,-1024,-1088,"7112","A3",2,1023.2,,,6150,1,8,3
1771430558.000,"71c737","TWB663  ",25.147565,121.142146,5600,274.9,272,0.412,-34.3,228.54,-896,-992,"7112","A3",2,1023.2,104,8,6050,1,8,3
1771430563.000,"71c737","TWB663  ",25.144260,121.137949,5525,272.8,272,0.412,-35.1,228.72,-640,-992,"7112","A3",2,1023.2,104,8,5975,1,8,3
1771430568.000,"71c737","TWB663  ",25.139279,121.131678,5475,270.7,272,0.408,-35.4,228.89,-576,-640,"7112","A3",2,1023.2,104,8,5925,1,8,3
1771430573.000,"899104","CAL5239 ",24.997375,121.022898,3500,,,,-36.3,,,,,"A5",0,,,,,,8,2
1771430573.000,"71c737","TWB663  ",25.135208,121.126556,5425,267.9,272,0.404,-35.4,228.93,-448,-544,"7112","A3",2,1023.2,104,8,5875,1,8,3
1771430578.000,"899104","CAL5239 ",24.997375,121.022898,3500,,,,-36.3,,,,,"A5",0,,,,,,8,2
1771430578.000,"71c737","TWB663  ",25.135208,121.126556,5425,263.7,272,0.404,-35.2,229.00,-512,-544,"7112","A3",2,1023.2,104,8,5875,1,8,3
1771430583.000,"899104","CAL5239 ",24.997375,121.022898,3500,,,,-36.3,,,,,"A5",0,,,,,,8,2
1771430583.000,"71c737","TWB663  ",25.128067,121.117554,5350,261.6,256,0.404,-35.2,229.18,-448,-544,"7112","A3",2,1023.2,104,8,5800,1,8,3
1771430588.000,"899104","CAL5239 ",24.997375,121.022898,3500,,,,-36.3,,,,,"A5",0,,,,,,8,2
1771430588.000,"71c737","TWB663  ",25.128067,121.117554,5350,260.2,256,0.404,-36.3,229.21,-384,-544,"7112","A3",2,1023.2,104,8,5800,1,8,3
1771430593.000,"899104","CAL5239 ",24.997375,121.022898,3500,,,,-36.4,,,,,"A5",0,,,,,,8,2
1771430593.000,"71c737","TWB663  ",25.128067,121.117554,5350,260.2,256,0.404,-36.4,229.21,-384,-544,"7112","A3",2,1023.2,104,8,5800,1,8,3
1771430598.000,"899104","CAL5239 ",24.997375,121.022898,3500,,,,-36.4,,,,,"A5",0,,,,,,8,2
1771430598.000,"71c737","TWB663  ",25.116469,121.102761,5250,253.2,250,0.404,-35.8,229.33,-448,-544,"7112","A3",2,1023.2,104,8,5700,1,8,3
1771430603.000,"899104","CAL5239 ",24.979279,121.042233,3350,,,,-36.0,,,,"6035","A5",0,,,,,,8,2
1771430603.000,"71c737","TWB663  ",25.116469,121.102761,5250,253.2,250,0.404,-35.6,229.33,-448,-544,"7112","A3",2,1023.0,104,8,5700,1,8,3
1771430608.000,"899104","CAL5239 ",24.974950,121.046793,3300,186.7,,,-34.9,136.30,-256,,"6035","A5",0,1024.0,,,3625,1,8,2
1771430608.000,"71c737","TWB663  ",25.108415,121.092449,5175,246.8,250,0.404,-36.2,229.27,-448,-544,"7112","A3",2,1023.2,104,8,5625,1,8,3
1771430613.000,"899104","CAL5239 ",24.971970,121.049954,3275,186.0,,,-34.6,136.09,-256,,"6035","A5",0,1024.0,,,3600,1,8,2
1771430613.000,"71c737","TWB663  ",25.106369,121.089834,5150,243.2,250,0.404,-35.8,229.17,-512,-544,"7112","A3",2,1023.2,,,5575,1,8,3
1771430618.000,"899104","CAL5239 ",24.968851,121.053375,3250,185.3,192,0.292,-33.2,134.13,-320,-320,"6035","A5",2,1024.0,75,12,3575,1,8,3
1771430618.000,"71c737","TWB663  ",25.102020,121.084290,5100,242.4,236,0.360,-35.0,229.01,-576,-576,"7112","A3",2,1023.2,102,11,5550,1,8,3
1771430623.000,"899104","CAL5239 ",24.966156,121.056976,3225,184.6,192,0.292,-32.1,126.19,-320,-320,"6035","A5",2,1024.0,75,12,3575,1,8,3
1771430623.000,"71c737","TWB663  ",25.100361,121.082240,5075,242.4,236,0.360,-35.3,229.01,-576,-576,"7112","A3",2,1023.2,102,11,5525,1,8,3
1771430628.000,"899104","CAL5239 ",24.964150,121.061044,3200,184.1,192,0.292,-33.1,119.63,-256,-320,"6035","A5",2,1024.0,75,12,3525,1,8,3
1771430628.000,"71c737","TWB663  ",25.095154,121.075694,5000,242.4,236,0.360,-36.3,229.01,-576,-576,"7112","A3",2,1023.2,102,11,5450,1,8,3
1771430633.000,"899104","CAL5239 ",24.963043,121.065470,3175,178.9,192,0.292,-33.3,101.94,-448,-320,"6035","A5",2,1024.0,75,12,3500,1,8,3
1771430633.000,"71c737","TWB663  ",25.092087,121.071828,4975,239.5,236,0.356,-36.5,228.72,-576,-576,"7112","A3",2,1023.2,102,11,5400,1,8,3
1771430638.000,"899104","CAL5239 ",24.962846,121.070061,3125,176.2,194,0.292,-33.9,87.07,-896,-320,"6035","A5",2,1024.0,75,12,3450,1,8,3
1771430638.000,"71c737","TWB663  ",25.092087,121.071828,4975,239.5,234,0.356,-36.5,228.72,-576,-576,"7112","A3",2,1023.2,102,11,5400,1,8,3
1771430643.000,"71c737","TWB663  ",25.084068,121.061822,4850,239.5,234,0.356,-36.6,228.72,-576,-576,"7112","A3",2,1023.2,102,11,5275,1,8,3
1771430643.000,"899104","CAL5239 ",24.963867,121.074473,3075,174.0,194,0.296,-31.7,69.48,-128,-896,"6035","A5",2,1024.0,75,12,3400,1,8,3
1771430648.000,"71c737","TWB663  ",25.084068,121.061822,4850,239.5,234,0.356,-36.6,228.72,-576,-576,"7112","A3",2,1023.2,102,11,5275,1,8,3
1771430648.000,"899104","CAL5239 ",24.965965,121.078819,3075,174.9,194,0.292,-32.3,61.68,-320,-288,"6035","A5",2,1024.0,69,19,3400,1,8,3
1771430653.000,"71c737","TWB663  ",25.077597,121.053634,4800,239.5,234,0.356,-36.7,228.72,-576,-576,"7112","A3",2,1023.2,102,11,5225,1,8,3
1771430653.000,"899104","CAL5239 ",24.968170,121.082713,3025,175.0,190,0.288,-30.8,57.13,-640,-416,"6035","A5",2,1024.0,69,19,3350,1,8,3
1771430658.000,"71c737","TWB663  ",25.077597,121.053634,4800,239.5,234,0.356,-36.9,228.72,-576,-576,"7112","A3",2,1023.2,102,11,5225,1,8,3
1771430658.000,"899104","CAL5239 ",24.970276,121.086070,2975,173.8,194,0.296,-33.0,53.66,-1024,-896,"6035","A5",2,1024.0,69,19,3300,1,8,3
1771430663.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,234,0.356,-35.9,229.70,-1088,-576,"7112","A3",2,1023.2,102,11,5225,1,8,3
1771430663.000,"899104","CAL5239 ",24.972977,121.089732,2875,173.0,198,0.304,-30.7,49.22,-1024,-1056,"6035","A5",2,1024.0,66,21,3200,1,8,3
1771430668.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,234,0.356,-36.7,229.70,-1088,-576,"7112","A3",2,1023.2,102,11,5225,1,8,3
1771430668.000,"899104","CAL5239 ",24.975540,121.092733,2800,171.9,196,0.300,-32.8,46.65,-1024,-1088,"6035","A5",2,1024.0,75,26,3125,1,8,3
1771430673.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,234,0.356,-36.7,229.70,-1088,-576,"7112","A3",2,1023.2,102,11,5225,1,8,3
1771430673.000,"899104","CAL5239 ",24.978333,121.095937,2725,171.1,196,0.300,-31.0,45.47,-1088,-1088,"6035","A5",2,1024.0,75,26,3050,1,8,3
1771430678.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,234,0.356,-36.7,229.70,-1088,-576,"7112","A3",2,1023.2,,,5225,1,8,3
1771430678.000,"899104","CAL5239 ",24.981048,121.098978,2650,168.4,196,0.300,-33.5,46.93,-1024,-1088,"6035","A5",2,1024.0,75,26,2950,1,8,3
1771430683.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,234,0.356,-36.7,229.70,-1088,-576,"7112","A3",2,1023.2,,,5225,1,8,3
1771430683.000,"899104","CAL5239 ",24.983608,121.102295,2550,162.6,194,0.296,-33.2,50.24,-704,-672,"6035","A5",2,1024.0,86,37,2850,1,8,3
1771430688.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,234,0.356,-36.7,229.70,-1088,-576,"7112","A3",2,1023.2,,,5225,1,8,3
1771430688.000,"899104","CAL5239 ",24.985977,121.105499,2450,155.9,188,0.288,-31.1,51.51,-768,-864,"6035","A5",2,1024.0,88,37,2775,1,8,3
1771430693.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,234,,-36.7,229.70,-1088,,"7112","A3",2,1023.2,,,5225,1,8,3
1771430693.000,"899104","CAL5239 ",24.987854,121.108093,2400,150.9,186,0.284,-33.5,51.46,-640,-736,"6035","A5",2,1024.0,86,37,2750,1,8,3
1771430698.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,,,-36.7,229.70,-1088,,"7112","A3",2,1023.2,,,5225,1,8,3
1771430698.000,"899104","CAL5239 ",24.990359,121.111364,2350,144.7,186,0.284,-34.1,49.48,-640,-736,"6035","A5",2,1024.0,86,37,2675,1,8,3
1771430703.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,,,-36.7,229.70,-1088,,"7112","A3",2,1023.2,,,5225,1,8,3
1771430703.000,"899104","CAL5239 ",24.992267,121.113748,2275,141.0,186,0.260,-32.9,48.74,-832,-800,"6035","A5",2,1024.0,86,37,2625,1,8,3
1771430708.000,"71c737","TWB663  ",25.077597,121.053634,4800,224.2,,,-36.7,229.70,-1088,,"7112","A3",2,1023.2,,,5225,1,8,3
1771430708.000,"899104","CAL5239 ",24.994537,121.116638,2225,135.4,170,0.260,-31.8,48.89,-704,-704,"6035","A5",2,1024.0,85,39,2550,1,8,3
1771430713.000,"899104","CAL5239 ",24.996460,121.119029,2175,134.0,170,0.260,-32.5,48.93,-896,-704,"6035","A5",2,1024.0,83,40,2500,1,8,3
1771430718.000,"899104","CAL5239 ",24.998474,121.121572,2100,131.8,170,0.248,-31.4,48.69,-768,-800,"6035","A5",2,1024.0,83,40,2450,1,8,3
1771430723.000,"899104","CAL5239 ",25.000443,121.124013,2050,127.6,166,0.252,-31.0,48.81,-768,-864,"6035","A5",2,1024.0,81,40,2375,1,8,3
1771430728.000,"899104","CAL5239 ",25.002319,121.126404,1975,124.1,166,0.252,-34.4,49.25,-768,-864,"6035","A5",2,1024.0,81,40,2325,1,8,3
1771430733.000,"899104","CAL5239 ",25.004138,121.128776,1925,121.9,166,0.240,-34.2,48.99,-896,-768,"6035","A5",2,1024.0,81,40,2275,1,8,3
1771430738.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430743.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430748.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430753.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430758.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430763.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430768.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430773.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430778.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,166,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,81,40,2225,1,8,3
1771430783.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,,0.240,-35.3,49.04,-576,-768,"6035","A5",2,1024.0,,,2225,1,8,3
1771430788.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,,0.240,-35.3,49.04,-576,-768,,"A5",2,1024.0,,,2225,1,8,3
1771430793.000,"899104","CAL5239 ",25.005936,121.130931,1875,120.5,,,-35.3,49.04,-576,,,"A5",2,,,,2225,1,8,3
1771430813.000,"71c737","TWB663  ",24.966617,121.057054,3250,180.8,,,-34.0,120.96,-256,,"7112","A3",2,1023.2,,,3625,1,8,3
1771430818.000,"71c737","TWB663  ",24.964737,121.062113,3225,179.1,,,-33.2,113.70,-320,,"7112","A3",2,1023.2,,,3600,1,8,3
1771430818.000,"899139","N/A",25.188252,121.274189,5500,260.8,252,,-35.4,274.62,,1472,"2621",,0,1023.2,,,5900,1,8,2
1771430823.000,"71c737","TWB663  ",24.964050,121.066437,3175,176.6,,,-34.0,99.78,-640,,"7112","A3",2,1023.2,,,3550,1,8,3
1771430823.000,"899139","EVA071  ",25.188671,121.268800,5600,264.8,254,,-36.3,274.33,,1280,"2621","A5",0,1023.2,,,6000,1,9,3
1771430828.000,"71c737","TWB663  ",24.964056,121.071046,3100,176.0,,,-33.9,89.67,-896,,"7112","A3",2,1023.2,,,3475,1,8,3
1771430828.000,"899139","EVA071  ",25.188671,121.268800,5600,264.8,264,,-35.5,274.33,,1280,"2621","A5",0,1023.2,,,6000,1,9,3
1771430833.000,"71c737","TWB663  ",24.964755,121.075296,3050,174.3,,0.284,-32.3,78.75,-832,-896,"7112","A3",2,1023.2,,,3425,1,8,3
1771430833.000,"899139","EVA071  ",25.189636,121.253001,5825,272.6,266,,-35.1,273.79,,1216,"2621","A5",2,1023.2,,,6225,1,9,3
1771430838.000,"71c737","TWB663  ",24.966105,121.079338,2975,173.2,190,0.288,-30.4,65.80,-832,-864,"7112","A3",2,1023.2,46,19,3350,1,8,3
1771430838.000,"899139","EVA071  ",25.190048,121.245626,5925,279.6,266,,-35.8,273.69,,1280,"2621","A5",2,1023.2,,,6350,1,9,3
1771430843.000,"71c737","TWB663  ",24.968153,121.083172,2900,173.1,186,0.284,-31.9,57.50,-896,-832,"7112","A3",2,1023.2,34,15,3275,1,8,3
1771430843.000,"899139","EVA071  ",25.190369,121.239878,6025,282.6,278,,-36.3,273.65,,1792,"2621","A5",2,1023.2,,,6450,1,9,3
1771430848.000,"71c737","TWB663  ",24.970688,121.086731,2825,173.0,188,0.288,-30.0,51.81,-1024,-1056,"7112","A3",2,1023.2,52,15,3200,1,8,3
1771430848.000,"899139","EVA071  ",25.190859,121.231643,6175,285.6,282,,-35.7,273.61,,1728,"2621","A5",2,1023.2,,,6625,1,9,3
1771430853.000,"71c737","TWB663  ",24.973251,121.089986,2725,172.2,190,0.288,-32.6,48.53,-1024,-1024,"7112","A3",2,1023.2,65,18,3100,1,8,3
1771430853.000,"899139","EVA071  ",25.191092,121.227549,6250,285.6,282,,-35.7,273.61,,1728,"2621","A5",2,1023.2,,,6700,1,9,3
1771430858.000,"71c737","TWB663  ",24.976135,121.093496,2650,171.3,192,0.292,-30.8,47.84,-832,-864,"7112","A3",2,1023.2,81,24,3050,1,8,3
1771430858.000,"899139","EVA071  ",25.191696,121.216736,6425,293.6,282,,-34.9,273.52,,1536,"2621","A5",2,1023.2,,,6875,1,9,3
1771430863.000,"71c737","TWB663  ",24.978674,121.096543,2575,167.0,190,0.288,-31.3,47.43,-768,-768,"7112","A3",2,1023.2,89,27,2950,1,8,3
1771430863.000,"899139","EVA071  ",25.191743,121.215371,6450,294.6,282,,-35.4,273.50,,1600,"2621","A5",2,1023.2,,,6900,1,9,3
1771430868.000,"71c737","TWB663  ",24.981125,121.099497,2525,161.4,188,0.288,-30.9,48.01,-768,-768,"7112","A3",2,1023.2,92,32,2900,1,8,3
1771430868.000,"899139","EVA071  ",25.191743,121.215371,6450,294.6,282,,-36.5,273.50,,1600,"2621","A5",2,1023.2,,,6900,1,9,3
1771430873.000,"71c737","TWB663  ",24.983562,121.102554,2450,156.0,186,0.284,-31.5,49.16,-576,-736,"7112","A3",2,1023.2,90,32,2825,1,8,3
1771430873.000,"899139","EVA071  ",25.192954,121.194487,6950,297.6,282,,-35.9,273.66,,2752,"2621","A5",2,1023.2,,,7400,1,9,3
1771430878.000,"71c737","TWB663  ",24.985983,121.105612,2400,151.6,184,0.280,-30.0,48.74,-640,-672,"7112","A3",2,1023.2,84,37,2775,1,8,3
1771430878.000,"899139","EVA071  ",25.193390,121.187083,7200,297.6,282,,-35.8,273.66,,2752,"2621","A5",2,1023.2,,,7650,1,9,3
1771430878.000,"780191","N/A",24.991196,121.297147,40000,390.1,,,-35.8,227.81,,0,,,0,,,,41925,,8,2
