1772121601.000,"8990dd","EVA028  ",25.031418,121.117738,5400,5575,233.8,217,,0.360,323.52,,,317.29,312.31,1792,1856,,,,1011.2,23008,,"2654",-36.4,366,186,1,9,2,3,2,2,"A5",,2
1772121606.000,"8990dd","EVA028  ",25.047338,121.113851,5850,6025,254.2,217,,0.360,357.75,,,317.29,312.31,1856,1856,,,,1011.2,23008,,"2654",-36.1,377,186,1,9,2,3,2,2,"A5",,2
1772121611.000,"8990dd","EVA028  ",25.049852,121.114059,5925,6100,259.8,216,,0.364,8.41,,,2.46,357.48,1856,1856,,,,1011.2,23008,,"2654",-36.7,394,186,1,9,2,3,2,2,"A5",,2
1772121616.000,"8990dd","EVA028  ",25.056602,121.115717,6100,6300,261.1,216,,0.364,12.39,,,2.46,357.48,1920,1856,,,,1011.2,23008,,"2654",-37.2,401,186,1,9,2,3,2,2,"A5",,2
1772121621.000,"8990dd","EVA028  ",25.063725,121.118671,6300,6500,267.1,216,242,0.364,22.92,,15.29,2.46,357.48,1664,1856,,,,1011.2,23008,,"2654",-35.5,416,186,1,9,2,3,2,2,"A5",,2
1772121626.000,"8990dd","EVA028  ",25.069590,121.121469,6425,6625,271.8,216,242,0.364,23.64,,15.29,2.46,357.48,1152,1856,,,,1011.2,23008,,"2654",-35.9,432,186,1,9,2,3,2,2,"A5",,2
1772121631.000,"8990dd","EVA028  ",25.076247,121.124682,6550,6750,274.0,219,242,0.372,23.67,,15.29,23.91,18.92,1024,1152,,,,1011.2,23008,,"2654",-35.9,445,186,1,9,2,3,2,2,"A5",,2
1772121636.000,"8990dd","EVA028  ",25.082062,121.127523,6600,6825,281.6,219,242,0.372,24.11,,15.29,23.91,18.92,832,1152,,,,1011.2,23008,,"2654",-36.0,458,186,1,9,2,3,2,2,"A5",,2
1772121641.000,"8990dd","EVA028  ",25.088425,121.130727,6700,6950,287.3,219,256,0.372,24.69,,2.11,23.91,18.92,1152,1152,,,,1011.2,23008,,"2654",-36.5,475,186,1,9,2,3,2,2,"A5",,2
1772121646.000,"8990dd","EVA028  ",25.092075,121.132611,6750,6975,290.3,219,256,0.372,25.06,,2.11,23.91,18.92,1472,1152,,,,1011.2,23008,,"2654",-36.3,486,186,1,9,2,3,2,2,"A5",,2
1772121651.000,"8990dd","EVA028  ",25.100418,121.136932,6925,7150,293.4,219,256,0.372,25.43,,2.11,23.91,18.92,1600,1152,,,,1011.2,23008,,"2654",-35.4,501,186,1,9,2,3,2,2,"A5",,2
1772121651.000,"78926f","N/A",25.014999,121.318410,38000,,,,,,,,,,,,,,,,1012.8,38016,,,-37.9,13,186,1,8,,3,,,,,0
1772121656.000,"8990dd","EVA028  ",25.105865,121.139781,7025,7250,296.1,237,268,0.404,25.61,,0.35,26.02,21.02,1216,1600,,241,35,1011.2,23008,,"2654",-35.6,522,186,1,9,2,3,2,2,"A5",,2
1772121656.000,"78926f","N/A",25.014999,121.318410,38000,,,,,,,,,,,,,,,,1012.8,38016,,,-38.1,15,186,1,8,,3,,,,,0
1772121661.000,"8990dd","EVA028  ",25.111771,121.142883,7125,7350,296.1,237,268,0.404,25.61,,0.35,26.02,21.02,1216,1600,,241,35,1011.2,23008,,"2654",-37.3,530,186,1,9,2,3,2,2,"A5",,2
