1771603204.000,"8990ce","EVA715  ",25.110672,121.094869,4350,4675,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,"5627",-37.9,272,186,1,8,1,3,1,2,"A5",,2
1771603204.000,"78923f","AHK129  ",24.901956,121.153495,40000,41875,381.4,250,474,0.824,231.39,0.00,0.00,242.23,237.29,384,64,,,,1015.0,40000,,"4161",-35.1,136,371,,7,0,2,,,,,0
1771603204.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.72,21.73,0,0,,257,108,1013.6,36992,,"5504",-37.2,1369,186,1,10,2,3,2,2,"A3",,2
1771603209.000,"71c599","N/A",24.971375,121.050720,3475,,,,,,,,,,,,,,,,,,,,-37.8,275,186,,8,,2,,,"A3",,0
1771603209.000,"8990ce","EVA715  ",25.110672,121.094869,4350,4675,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,"5627",-37.9,274,186,1,8,1,3,1,2,"A5",,2
1771603209.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.23,237.30,96,0,,260,102,1015.0,40000,,"4161",-36.1,188,371,,7,0,2,,,"A0",,0
1771603209.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.72,21.73,0,0,,257,108,1013.6,36992,,"5504",-37.5,1371,186,1,10,2,3,2,2,"A3",,2
1771603214.000,"71c599","N/A",24.967688,121.055137,3450,3700,189.4,,,,130.50,,,,,-192,,,,,,,,"4135",-37.2,278,186,,8,2,2,,,"A3",,0
1771603214.000,"8990ce","EVA715  ",25.110672,121.094869,4225,4550,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,"5627",-37.8,278,186,1,8,1,3,1,2,"A5",,2
1771603214.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.40,237.47,-416,0,,260,102,1015.0,40000,,"4161",-36.2,212,371,,7,0,2,,,"A0",,0
1771603214.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.72,21.73,0,-32,,257,108,1013.6,36992,,"5504",-37.7,1386,186,1,10,2,3,2,2,"A3",,2
1771603219.000,"71c599","N/A",24.965500,121.059127,3450,3700,187.9,,190,,115.20,-2.91,-27.60,,,-320,,,,,,,,"4135",-36.1,293,186,1,10,2,3,2,2,"A3",,2
1771603219.000,"8990ce","EVA715  ",25.110672,121.094869,4175,4500,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,"5627",-38.1,280,186,1,8,1,3,1,2,"A5",,2
1771603219.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.23,237.30,416,0,,260,102,1015.0,40000,,"4161",-36.7,223,371,,7,0,2,,,"A0",,0
1771603219.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.89,21.90,0,-32,,257,108,1013.6,36992,,"5504",-37.8,1392,186,1,10,2,3,2,2,"A3",,2
1771603224.000,"71c599","N/A",24.964188,121.063639,3425,3675,186.5,,190,,101.13,-2.91,-27.60,,,-448,,,,,1016.0,2496,,"4135",-34.5,308,186,1,10,2,3,2,2,"A3",,2
1771603224.000,"8990ce","EVA715  ",25.110672,121.094869,4175,4500,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,"5627",-38.1,280,186,1,8,1,3,1,2,"A5",,2
1771603224.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.23,237.30,416,0,,260,102,1015.0,40000,,"4161",-37.3,232,371,,7,0,2,,,"A0",,0
1771603224.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.89,21.90,0,-32,,257,108,1013.6,36992,,"5504",-37.8,1392,186,1,10,2,3,2,2,"A3",,2
1771603229.000,"71c599","ESR987  ",24.963821,121.068217,3350,3600,187.0,,190,,90.00,-2.91,-27.60,,,-896,,,,,1016.0,2496,,"4135",-35.5,318,186,1,10,2,3,2,2,"A3",,2
1771603229.000,"8990ce","EVA715  ",25.110672,121.094869,4175,4500,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,"5627",-38.1,280,186,1,8,1,3,1,2,"A5",,2
1771603229.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.23,237.30,416,0,,260,102,1015.0,40000,,"4161",-37.4,235,371,,7,0,2,,,"A0",,0
1771603229.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.89,21.90,0,-32,,257,108,1013.6,36992,,"5504",-37.8,1392,186,1,10,2,3,2,2,"A3",,2
1771603234.000,"71c599","ESR987  ",24.964233,121.072947,3275,3525,187.3,,190,,79.23,-2.12,-20.57,,,-1024,,,,,1016.0,2496,,"4135",-34.6,336,186,1,10,2,3,2,2,"A3",,2
1771603234.000,"8990ce","EVA715  ",25.110672,121.094869,4050,4375,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,"5627",-38.1,281,186,1,8,1,3,1,2,"A5",,2
1771603234.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.23,237.30,416,-64,,260,102,1015.0,40000,,"4161",-37.5,251,371,,7,0,2,,,"A0",,0
1771603234.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.89,21.90,0,-32,,257,108,1013.6,36992,,"5504",-37.8,1392,186,1,10,2,3,2,2,"A3",,2
1771603239.000,"71c599","ESR987  ",24.965407,121.077524,3200,3450,188.1,180,190,0.288,68.48,-2.19,-21.27,77.87,72.92,-1152,-992,,354,14,1016.0,2496,,"4135",-33.5,361,186,1,10,2,3,2,2,"A3",,2
1771603239.000,"8990ce","EVA715  ",25.110672,121.094869,4050,4375,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,"5627",-38.0,284,186,1,8,1,3,1,2,"A5",,2
1771603239.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.23,237.30,416,-64,,260,102,1015.0,40000,,"4161",-37.5,251,371,,7,0,2,,,"A0",,0
1771603239.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.89,21.90,0,-32,,257,108,1013.6,36992,,"5504",-37.8,1392,186,1,10,2,3,,,"A3",,2
1771603244.000,"71c599","ESR987  ",24.967575,121.082204,3100,3350,188.9,181,192,0.288,60.86,-2.00,-19.16,67.68,62.72,-1216,-1152,,350,13,1016.0,3008,,"4135",-32.5,389,186,1,10,2,3,2,2,"A3",,2
1771603244.000,"8990ce","EVA715  ",25.110672,121.094869,4050,4375,258.5,,,,231.76,,,,,-640,,,,,1016.0,4000,,,-38.0,285,186,1,8,1,3,1,2,"A5",,2
1771603244.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.23,237.30,416,-64,,260,102,1015.0,40000,,"4161",-37.5,251,371,,7,0,2,,,"A0",,0
1771603244.000,"71c759","ESR598  ",25.009735,121.409149,37000,38800,518.1,248,448,0.768,31.67,0.00,0.18,26.89,21.90,0,-32,,257,108,1013.6,36992,,,-37.8,1392,186,1,10,2,3,,,"A3",,2
1771603249.000,"71c599","ESR987  ",24.969782,121.085764,3000,3250,191.8,181,194,0.288,52.41,-1.06,-11.25,67.68,62.72,-1408,-1152,,350,13,1016.0,3008,,"4135",-32.4,415,186,1,10,2,3,2,2,"A3",,2
1771603249.000,"8990ce","EVA715  ",25.110672,121.094869,4050,4350,230.2,,,,228.35,,,,,-256,,,,,1016.0,4000,,,-38.0,287,186,1,8,1,3,1,2,"A5",,2
1771603249.000,"78923f","AHK129  ",24.896695,121.146240,40000,41875,381.4,250,474,0.824,231.39,-0.03,-0.35,242.23,237.30,416,-64,,260,102,1015.0,40000,,"4161",-37.5,251,371,,7,0,2,,,"A0",,0
